0.056357595758,0.0738893333754
0.0783885838111,0.0630601153571
0.0761041582649,0.0728283249043
0.0650698664605,0.0684141385781
0.101240558395,0.0755781423888
-0.0275861117036,0.0564513246996
0.0109244612672,0.0410429334846
0.258886221499,0.15092472271
0.0411638663697,0.0418475876026
0.0365833808686,0.0407584982336
0.0758398457803,0.0553233700071
0.0425481626694,0.0451527372772
0.0468759205819,0.050399269949
0.143582671609,0.123687785699
0.0589619307047,0.0474674089535
0.0376512005369,0.0606358502162
0.0122817821034,0.0355424601283
0.0600274313244,0.0575526379937
0.0481017773273,0.0547998761067
0.0928879266204,0.0862416497935
0.0814388516529,0.076999251618
0.110905330987,0.129229723814
0.119610313195,0.10894837733
0.119161900265,0.0958449520019
0.128157453269,0.113596938311
0.202924514448,0.2053195931
0.186569795107,0.193557704212
0.16366552246,0.195585666765
0.187346764855,0.189817202396
0.0594279351367,0.0760177308655
0.109987517272,0.0898772351451
0.196496228556,0.221017421714
0.195413716985,0.134627509238
0.082793331943,0.0810028941365
0.142357183717,0.130658919627
0.227569122326,0.229477644862
0.203096175894,0.218485772186
0.238989399101,0.273318544439
0.156853755598,0.146839157536
0.229974057383,0.257731110965
0.0711411639024,0.0714170167849
0.150321178746,0.135336959927
0.170256120717,0.171551627845
0.186934839302,0.184474748646
0.175734974089,0.181870839147
0.132466706094,0.123908730623
0.156919199078,0.158543589546
0.170866333817,0.176764031166
0.173993567927,0.186291317481
0.149584013277,0.13938489368
0.105607214777,0.0964267463032
-0.0158995586978,0.0411449347656
0.146907754084,0.146954917639
0.211599066572,0.193205362648
0.0158504219934,0.0406591678958
0.106328681216,0.0787498342125
0.0571323871146,0.0555727147704
0.0662760408644,0.0660475275561
0.0720412390541,0.0685380025534
0.0626073653788,0.0647226355177
0.0991177500045,0.0880094716417
0.0561074326901,0.0554088829375
0.0741453055569,0.0738781664041
0.0419147598462,0.0491256936528
0.058361045199,0.0552610162962
0.108296630104,0.0997572840166
0.177465122732,0.177056968594
0.200524536799,0.212875782827
0.177320787594,0.190898555216
0.0899729735901,0.0790616403079
0.140683952142,0.145717371717
0.0692258824659,0.0590587630637
0.155252333138,0.155715350969
0.0407477171755,0.0425207892836
0.134758457069,0.110331619519
0.058040684952,0.0399025603811
0.0913378181317,0.0856314614692
